id,fl_matriz,de_natureza_juridica,de_ramo,idade_empresa_anos,fl_sa,fl_mei,dt_situacao,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_antt,fl_veiculo,fl_optante_simples,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,fl_optante_simei,sg_uf_matriz,nu_meses_rescencia,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_filiais,sg_uf_AC,sg_uf_AM,sg_uf_MA,sg_uf_PI,sg_uf_RN,sg_uf_RO,natureza_juridica_macro_ADMINISTRACAO PUBLICA,natureza_juridica_macro_CARGO POLITICO,natureza_juridica_macro_ENTIDADES EMPRESARIAIS,natureza_juridica_macro_ENTIDADES SEM FINS LUCRATIVOS,natureza_juridica_macro_INSTITUICOES EXTRATERRITORIAIS,natureza_juridica_macro_OUTROS,natureza_juridica_macro_PESSOAS FISICAS,setor_,setor_AGROPECUARIA,setor_COMERCIO,setor_CONSTRUÇÃO CIVIL,setor_INDUSTRIA,setor_SERVIÇO,idade_emp_cat_1 a 5,idade_emp_cat_10 a 15,idade_emp_cat_15 a 20,idade_emp_cat_5 a 10,idade_emp_cat_<= 1,idade_emp_cat_> 20,de_saude_tributaria_,de_saude_tributaria_AMARELO,de_saude_tributaria_AZUL,de_saude_tributaria_CINZA,de_saude_tributaria_LARANJA,de_saude_tributaria_VERDE,de_saude_tributaria_VERMELHO,de_saude_rescencia_,de_saude_rescencia_ACIMA DE 1 ANO,de_saude_rescencia_ATE 1 ANO,de_saude_rescencia_ATE 3 MESES,de_saude_rescencia_ATE 6 MESES,de_saude_rescencia_SEM INFORMACAO,de_nivel_atividade_,de_nivel_atividade_ALTA,de_nivel_atividade_BAIXA,de_nivel_atividade_MEDIA,de_nivel_atividade_MUITO BAIXA,fl_passivel_iss_False,fl_passivel_iss_True,fl_passivel_iss_
bb61c09449a1c1f8b78955d8b7a7f73599e78358993fe24b56a3e11f7d6a0bce,0.259019446383673,0.40579470764566683,-1.3160495925415607,1.233927745114824,-0.13630176319287599,-0.6961241657457543,-1.1596130753855376,1.1150796954606483,-1.6263520203542117,-0.9759329418770241,-1.5442758899552447,-2.308339527170168,-0.08448025111058562,3.7505224943434476,-0.8717348967199803,-0.021764626498512973,-0.036120938286157714,-0.5053359729713635,-0.4326051648097408,0.29113199030306003,-0.22551153047141112,0.829306177572827,0.8373106204059179,-0.3858711281423565,-0.3831143563064883,-0.08712487174783971,-1.2727336982282635,-1.255127713229812,-1.2657143193869238,-0.42123980516330406,-0.6959800693296035,-0.6314347448110891,4.6751993455978464,-0.024975353138928912,-0.05705417031076723,-0.21561843032840114,-0.4647417471308213,1.6191023660775552,-0.4459465130265338,-0.5214718493226906,-0.3730211954083409,-0.0796171830104633,-0.059245430491117294,-0.5228271818857742,-0.2953393657303068,-0.002547422786410592,0.6661300856429979,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,-0.2908049922827232,-0.5791003568666397,-0.33558881751607056,2.262149107287668,-0.18218266416816126,-0.49521417136963647,-0.5428680966215099,-0.40092278544781174,-0.2911067465865702,1.4760877949621973,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
16843c9ffb920170477118933798510d8d5f00f5c56c1221773356355bded321,0.259019446383673,2.054269049510719,0.9341260561779071,0.6697791577674141,-0.13630176319287599,-0.6961241657457543,-1.178292519064406,-0.8967968873174508,0.6148730333191978,-0.9759329418770241,0.05476807896219036,0.18063009305363334,-0.08448025111058562,3.7505224943434476,-0.8717348967199803,-0.035567406194396245,-0.03944269525261983,-0.5053359729713635,0.5713178237863383,0.037376773683797174,-0.18683618929656826,0.6261911145967096,-0.8907526931418547,0.30084853770481507,0.30776984303964594,-0.08712487174783971,1.8233397825568491,1.6929312593962302,1.922075633551123,0.03255921435619971,-0.9352564727050809,-0.87013983262465,0.9002298180816443,-0.04186344925550315,-0.061321969709905076,-0.21561843032840114,-0.4647417471308213,-0.6176261742008349,2.2424213908821398,-0.5214718493226906,-0.3730211954083409,-0.0796171830104633,-0.059245430491117294,1.9126779070535718,-0.2953393657303068,-0.002547422786410592,-1.5012082798132833,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,3.438730511984438,-0.5791003568666397,-0.33558881751607056,-0.44205750928549836,-0.18218266416816126,-0.49521417136963647,-0.5428680966215099,-0.40092278544781174,-0.2911067465865702,1.4760877949621973,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
1b8d092daff12bed8b3c2ab93bf5df2921865a68aca185f51e31e7105abb0c48,0.259019446383673,0.8843840327032627,-1.3160495925415607,3.1648545008993674,-0.13630176319287599,-0.6961241657457543,-2.45693056701791,1.1150796954606483,0.6148730333191978,1.0246605653834038,-1.5442758899552447,-2.308339527170168,-0.08448025111058562,-0.26662951668952894,-0.8717348967199803,-0.049370185890279514,-0.040273134494235356,-0.5053359729713635,-1.43652815340582,0.037376773683797174,0.8608756416578953,-0.7956143262361122,0.45797964913933364,-0.3858711281423565,-0.3831143563064883,-0.08712487174783971,-1.2727336982282635,-1.255127713229812,-1.2657143193869238,-0.42123980516330406,-0.45670366595412604,-0.3927296569975281,3.0593137672227826,-0.03245633120115743,-0.061321969709905076,-0.21561843032840114,2.1517326691086076,-0.6176261742008349,-0.4459465130265338,-0.5214718493226906,-0.3730211954083409,12.560102759081285,-0.059245430491117294,-0.5228271818857742,-0.2953393657303068,-0.002547422786410592,-1.5012082798132833,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,-0.2908049922827232,-0.5791003568666397,-0.33558881751607056,2.262149107287668,-0.18218266416816126,-0.49521417136963647,1.8420680939318568,-0.40092278544781174,-0.2911067465865702,-0.6774664782223272,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
3aafa3a1f12f483740a52956af100223333d0e3c79bf2ce341896dd554e72293,0.259019446383673,0.40579470764566683,-1.3160495925415607,3.526137535624881,-0.13630176319287599,-0.6961241657457543,-1.1680489531759943,-0.8967968873174508,-1.6263520203542117,1.0246605653834038,-1.5442758899552447,-2.308339527170168,-0.08448025111058562,3.7505224943434476,-0.8717348967199803,-0.021764626498512973,-0.03944269525261983,-0.5053359729713635,0.5713178237863383,0.037376773683797174,-0.4807213601449147,-0.3893842002838774,1.6802683343316605,-0.3858711281423565,-0.3831143563064883,-0.08712487174783971,-1.2727336982282635,-1.255127713229812,-1.2657143193869238,-0.42123980516330406,-0.9352564727050809,-0.87013983262465,0.7871349445552037,-0.042356203058349834,-0.061321969709905076,-0.21561843032840114,-0.4647417471308213,-0.6176261742008349,2.2424213908821398,-0.5214718493226906,-0.3730211954083409,-0.0796171830104633,-0.059245430491117294,-0.5228271818857742,-0.2953393657303068,-0.002547422786410592,0.6661300856429979,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,-0.2908049922827232,-0.5791003568666397,-0.33558881751607056,2.262149107287668,-0.18218266416816126,-0.49521417136963647,1.8420680939318568,-0.40092278544781174,-0.2911067465865702,-0.6774664782223272,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
c60431fbca90067f105570e1e8a684bcd7048205bbf6c40d71c3d558626f2344,0.259019446383673,0.40579470764566683,-1.3160495925415607,3.5272772297407333,-0.13630176319287599,-0.6961241657457543,-1.234330850101011,-0.8967968873174508,-1.6263520203542117,-0.9759329418770241,-1.5442758899552447,-2.308339527170168,-0.08448025111058562,3.7505224943434476,-0.8717348967199803,-0.049370185890279514,-0.040273134494235356,-0.5053359729713635,1.001570533184658,0.037376773683797174,-0.7913008596883965,-1.201844452188347,-1.0171963502307162,-0.3858711281423565,-0.3831143563064883,-0.08712487174783971,-1.2727336982282635,-1.255127713229812,-1.2657143193869238,-0.42123980516330406,-0.45670366595412604,-0.3927296569975281,1.258363584248706,-0.04030306221315533,-0.05918807001033615,-0.21561843032840114,-0.4647417471308213,-0.6176261742008349,-0.4459465130265338,1.917649056797297,-0.3730211954083409,-0.0796171830104633,-0.059245430491117294,-0.5228271818857742,-0.2953393657303068,-0.002547422786410592,0.6661300856429979,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,-0.2908049922827232,-0.5791003568666397,-0.33558881751607056,2.262149107287668,-0.18218266416816126,-0.49521417136963647,1.8420680939318568,-0.40092278544781174,-0.2911067465865702,-0.6774664782223272,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
5de08033561948a226f8ba8f8668a4ff4123be8ea7114dce5d7c0d74f61837bf,0.259019446383673,-1.349032817565518,0.9341260561779071,3.86234729980162,-0.13630176319287599,-0.6961241657457543,-1.178292519064406,1.1150796954606483,0.6148730333191978,1.0246605653834038,0.05476807896219036,0.18063009305363334,-0.08448025111058562,3.7505224943434476,-0.8717348967199803,-0.035567406194396245,-0.03695137752777324,-0.5053359729713635,1.001570533184658,0.037376773683797174,0.10135833189662426,0.0168459256683574,0.6687190776207693,0.6442083706284009,0.6532119427127131,-0.08712487174783971,0.40799190562651205,0.4294774139850693,0.373720513552643,0.4863582338757035,-0.45670366595412604,-0.3927296569975281,1.3885940446730922,-0.03229208022339228,-0.05918807001033615,-0.21561843032840114,-0.4647417471308213,-0.6176261742008349,-0.4459465130265338,1.917649056797297,-0.3730211954083409,-0.0796171830104633,-0.059245430491117294,-0.5228271818857742,3.385935354493731,-0.002547422786410592,-1.5012082798132833,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,-0.2908049922827232,-0.5791003568666397,-0.33558881751607056,2.262149107287668,-0.18218266416816126,-0.49521417136963647,-0.5428680966215099,-0.40092278544781174,-0.2911067465865702,1.4760877949621973,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
194e619cb6417f92f75653406cf04106debc5035f13a8850b00428fd34d91d72,0.259019446383673,0.8843840327032627,-1.3160495925415607,0.6016824343451759,-0.13630176319287599,-0.6961241657457543,-1.6989066912754462,-0.8967968873174508,-1.6263520203542117,1.0246605653834038,-1.5442758899552447,-2.308339527170168,-0.08448025111058562,-0.26662951668952894,-0.8717348967199803,-0.049370185890279514,-0.040273134494235356,-0.5053359729713635,-0.4326051648097408,0.037376773683797174,0.7996748122647347,0.4230760516205922,-1.3543794358010133,-0.3858711281423565,-0.3831143563064883,-0.08712487174783971,-1.2727336982282635,-1.255127713229812,-1.2657143193869238,-0.42123980516330406,-0.6959800693296035,-0.6314347448110891,6.479577045103315,-0.017554261068699437,-0.061321969709905076,-0.21561843032840114,-0.4647417471308213,1.6191023660775552,-0.4459465130265338,-0.5214718493226906,-0.3730211954083409,12.560102759081285,-0.059245430491117294,-0.5228271818857742,-0.2953393657303068,-0.002547422786410592,-1.5012082798132833,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,3.438730511984438,-0.5791003568666397,-0.33558881751607056,-0.44205750928549836,-0.18218266416816126,-0.49521417136963647,-0.5428680966215099,-0.40092278544781174,-0.2911067465865702,1.4760877949621973,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
cc734f72fdd8753ba2e7638f3d09e0597fd859735904dafab03cec6b347b331d,0.259019446383673,-0.4450307591233924,0.8318453448724767,1.7234263678738388,-0.13630176319287599,-0.6961241657457543,-1.6784195594986229,-0.8967968873174508,-1.6263520203542117,1.0246605653834038,-1.4110222258787917,-1.629529630745495,-0.08448025111058562,3.7505224943434476,-0.8717348967199803,0.01964371258913684,-0.03778181676938877,-0.5053359729713635,-1.43652815340582,0.037376773683797174,-0.03791329291986841,-0.7956143262361122,0.45797964913933364,-0.04251129521877075,-0.03767225663342118,-0.08712487174783971,1.513732434478338,1.3981253621336258,1.6032966382573184,0.03255921435619971,-0.9352564727050809,-0.87013983262465,0.8728128790449314,-0.04184812428493554,-0.05918807001033615,-0.21561843032840114,2.1517326691086076,-0.6176261742008349,-0.4459465130265338,-0.5214718493226906,-0.3730211954083409,-0.0796171830104633,-0.059245430491117294,-0.5228271818857742,-0.2953393657303068,-0.002547422786410592,0.6661300856429979,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,-0.2908049922827232,-0.5791003568666397,-0.33558881751607056,2.262149107287668,-0.18218266416816126,-0.49521417136963647,-0.5428680966215099,-0.40092278544781174,-0.2911067465865702,1.4760877949621973,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
7e46107cb32e64f7f90ec16372d29f205f0d9781140308267f8c5d07b65a22fe,0.259019446383673,1.8415626828184544,1.445529612705059,-0.1562141526973038,-0.13630176319287599,-0.6961241657457543,-0.3208457979344173,1.1150796954606483,0.6148730333191978,-0.9759329418770241,1.8759014880070468,-0.49817980337103973,-0.08448025111058562,3.7505224943434476,-0.8717348967199803,-0.035567406194396245,-0.03113830283646454,-0.5053359729713635,-1.7233632930046998,0.037376773683797174,-0.7913008596883965,2.2511116184056488,1.0480500488873534,0.30084853770481507,0.30776984303964594,-0.08712487174783971,0.49645114793465817,0.47159254216544133,0.5103400829642736,0.4863582338757035,-0.45670366595412604,-0.3927296569975281,1.1452687107222654,-0.04079581601600201,-0.061321969709905076,4.637822464790851,-0.4647417471308213,-0.6176261742008349,-0.4459465130265338,-0.5214718493226906,-0.3730211954083409,-0.0796171830104633,-0.059245430491117294,1.9126779070535718,-0.2953393657303068,-0.002547422786410592,-1.5012082798132833,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,-0.3451284016731747,-0.2908049922827232,1.726816411253376,-0.33558881751607056,-0.44205750928549836,-0.18218266416816126,-0.49521417136963647,-0.5428680966215099,-0.40092278544781174,-0.2911067465865702,1.4760877949621973,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
2206453fbc92af65e47ce6ee2be27fa90ac427845ea0a539a1ab78df1388e7d2,0.259019446383673,1.8415626828184544,0.7295646335670464,0.1130385821730508,-0.13630176319287599,-0.6961241657457543,-0.8095241470815858,1.1150796954606483,0.6148730333191978,-0.9759329418770241,2.0979909281344686,-1.1769896997957128,-0.08448025111058562,3.7505224943434476,-0.8717348967199803,-0.049370185890279514,-0.03778181676938877,-0.5053359729713635,1.1449881029840978,0.037376773683797174,1.2690041170801591,-1.4049595151644645,-1.3965273214973004,0.30084853770481507,0.30776984303964594,-0.08712487174783971,0.8945177383213155,1.440240490313998,0.28264080061155594,0.4863582338757035,-0.9352564727050809,-0.87013983262465,0.7185925969634215,-0.042654841726741756,-0.061321969709905076,-0.21561843032840114,-0.4647417471308213,-0.6176261742008349,-0.4459465130265338,-0.5214718493226906,2.680812812540891,-0.0796171830104633,-0.059245430491117294,1.9126779070535718,-0.2953393657303068,-0.002547422786410592,-1.5012082798132833,-0.05154460297600941,-0.06469740746550262,-0.08410284271752155,-0.9172141806354882,-0.2409305619356803,-0.2676008293499002,1.1990474870890357,-0.6542848348045858,2.897472346964267,-0.2908049922827232,-0.5791003568666397,-0.33558881751607056,-0.44205750928549836,-0.18218266416816126,-0.49521417136963647,-0.5428680966215099,-0.40092278544781174,-0.2911067465865702,1.4760877949621973,-0.11080364610425782,-0.18218266416816126,0.469167826464908,-0.299698376807711,-0.00530294075555762,-0.005094895166997714,-0.26542221351622086,-0.15733916766400077,1.4270738550761717,-0.443832393771609,-0.9444351827613934,-0.10303180793916497,-0.8565096800129232,0.8638445722100414,-0.06469740746550262
